timestamp,lowest_bensin,highest_bensin,bensin_diff,lowest_diesel,highest_diesel,diesel_diff
2019-12-19T10:00,197.9,238.1,40.2,195.9,233.1,37.2
2019-12-20T15:30,197.9,238.1,40.2,195.9,233.1,37.2
2019-12-23T12:00,197.9,238.1,40.2,195.9,233.1,37.2
2019-12-23T13:00,197.9,238.1,40.2,195.9,233.1,37.2
2019-12-24T09:45,197.9,238.1,40.2,195.9,233.1,37.2
2019-12-27T19:30,197.9,238.1,40.2,195.9,233.1,37.2
2019-12-30T09:00,197.9,239.6,41.7,195.9,234.6,38.7
2019-12-30T09:45,197.9,239.6,41.7,195.9,234.6,38.7
2019-12-30T10:45,197.9,239.6,41.7,195.9,234.6,38.7
2019-12-30T14:30,197.9,239.6,41.7,195.9,234.6,38.7
2019-12-30T15:15,197.9,239.6,41.7,195.9,234.6,38.7
2019-12-30T15:30,197.9,239.6,41.7,195.9,234.6,38.7
2019-12-30T16:15,197.9,239.6,41.7,195.9,234.6,38.7
2020-01-01T00:00,197.9,239.6,41.7,195.9,234.6,38.7
2020-01-01T00:30,197.9,242.9,45.0,195.9,237.7,41.8
2020-01-01T10:00,197.9,242.9,45.0,195.9,237.7,41.8
2020-01-01T10:15,197.9,242.9,45.0,195.9,237.7,41.8
2020-01-02T08:15,197.9,242.9,45.0,195.9,237.7,41.8
2020-01-02T10:00,197.9,242.9,45.0,195.9,237.7,41.8
2020-01-02T13:15,197.9,242.9,45.0,195.9,237.7,41.8
2020-01-03T09:15,197.9,242.9,45.0,195.9,237.7,41.8
2020-01-03T15:30,197.9,242.9,45.0,195.9,238.6,42.7
2020-01-03T16:00,197.9,242.9,45.0,195.9,238.6,42.7
2020-01-06T09:15,197.9,242.9,45.0,195.9,238.6,42.7
2020-01-06T09:30,197.9,242.9,45.0,195.9,238.6,42.7
2020-01-06T15:30,198.9,242.9,44.0,196.9,238.6,41.7
2020-01-06T16:00,198.9,242.9,44.0,196.9,238.6,41.7
2020-01-06T22:00,198.9,242.9,44.0,196.9,238.6,41.7
2020-01-09T09:15,198.9,242.9,44.0,196.9,238.6,41.7
2020-01-10T16:45,198.9,242.9,44.0,196.9,237.7,40.8
2020-01-11T15:45,198.9,242.9,44.0,196.9,237.7,40.8
2020-01-11T16:00,198.9,242.9,44.0,196.9,237.7,40.8
2020-01-13T08:30,198.9,242.9,44.0,196.9,237.7,40.8
2020-01-13T13:45,198.9,242.9,44.0,196.9,237.7,40.8
2020-01-14T09:30,198.9,242.9,44.0,196.9,237.7,40.8
2020-01-14T10:00,198.9,242.9,44.0,196.9,237.7,40.8
2020-01-14T12:30,198.9,242.8,43.9,196.9,235.9,39.0
2020-01-14T16:15,198.9,242.8,43.9,196.9,235.9,39.0
2020-01-15T11:15,198.9,242.8,43.9,196.9,235.9,39.0
2020-01-15T13:30,198.9,242.8,43.9,196.9,235.9,39.0
2020-01-20T09:00,198.9,242.7,43.8,196.9,235.8,38.9
2020-01-20T09:15,198.9,242.7,43.8,196.9,235.8,38.9
2020-01-20T11:15,198.9,242.7,43.8,196.9,235.8,38.9
2020-01-20T11:30,198.9,242.7,43.8,196.9,235.8,38.9
2020-01-20T12:00,198.9,242.7,43.8,196.9,235.8,38.9
2020-01-20T13:00,198.9,242.7,43.8,196.9,235.8,38.9
2020-01-21T18:45,198.9,241.8,42.9,196.9,234.8,37.9
2020-01-22T09:30,198.9,241.8,42.9,196.9,234.8,37.9
2020-01-24T10:15,198.9,242.0,43.1,196.9,234.7,37.8
2020-01-24T12:00,198.9,242.0,43.1,196.9,234.7,37.8
2020-01-24T13:30,198.9,241.7,42.8,196.9,234.7,37.8
2020-01-25T11:00,198.9,241.7,42.8,196.9,234.7,37.8
2020-01-27T08:45,198.9,240.6,41.7,196.9,233.9,37.0
2020-01-27T09:30,198.9,240.6,41.7,196.9,233.9,37.0
2020-01-27T11:00,198.9,240.6,41.7,196.9,233.9,37.0
2020-01-27T11:15,198.9,240.6,41.7,196.9,233.9,37.0
2020-01-27T12:30,198.9,240.6,41.7,196.9,233.2,36.3
2020-01-27T13:00,198.9,238.9,40.0,196.9,232.6,35.7
2020-01-27T13:15,198.9,238.9,40.0,196.9,231.9,35.0
2020-01-27T15:30,198.9,238.9,40.0,196.9,231.9,35.0
2020-01-27T15:45,198.9,238.9,40.0,196.9,231.9,35.0
2020-01-28T10:00,198.9,238.9,40.0,196.9,231.9,35.0
2020-01-28T10:15,198.9,238.9,40.0,196.9,231.9,35.0
2020-01-28T10:30,198.9,238.9,40.0,196.9,231.9,35.0
2020-01-28T11:30,198.9,238.8,39.9,196.9,231.9,35.0
2020-01-28T11:45,198.9,238.8,39.9,196.9,231.9,35.0
2020-01-28T12:15,198.9,238.8,39.9,196.9,231.8,34.9
2020-01-28T13:00,198.9,238.8,39.9,196.9,231.8,34.9
2020-01-28T13:30,198.9,237.9,39.0,196.9,230.9,34.0
2020-01-28T14:00,198.9,237.9,39.0,196.9,230.9,34.0
2020-01-28T14:15,198.9,237.9,39.0,196.9,230.9,34.0
2020-01-29T10:15,198.9,237.9,39.0,196.9,230.9,34.0
2020-01-29T10:30,198.9,237.9,39.0,196.9,230.9,34.0
2020-01-29T10:45,198.9,237.9,39.0,196.9,230.9,34.0
2020-01-29T16:00,198.9,237.9,39.0,196.9,230.9,34.0
2020-02-01T00:00,198.9,237.9,39.0,196.9,230.9,34.0
2020-02-03T13:15,198.9,237.9,39.0,196.9,230.8,33.9
2020-02-03T14:00,198.9,237.9,39.0,196.9,230.8,33.9
2020-02-03T16:00,198.9,237.9,39.0,196.9,230.8,33.9
2020-02-03T16:15,198.9,237.9,39.0,196.9,230.8,33.9
2020-02-03T17:15,198.9,237.9,39.0,196.9,230.8,33.9
2020-02-04T09:00,198.9,237.8,38.9,196.9,230.8,33.9
2020-02-04T10:00,198.9,237.8,38.9,196.9,230.8,33.9
2020-02-04T10:30,198.9,237.8,38.9,196.9,230.8,33.9
2020-02-04T10:45,198.9,237.8,38.9,196.9,230.8,33.9
2020-02-04T12:15,198.9,237.8,38.9,196.9,230.8,33.9
2020-02-04T12:30,198.9,237.8,38.9,196.9,230.8,33.9
2020-02-04T13:45,198.9,236.8,37.9,196.6,229.8,33.2
2020-02-04T14:00,198.9,236.8,37.9,196.9,229.8,32.9
2020-02-04T14:30,198.9,236.8,37.9,196.9,227.4,30.5
2020-02-04T14:45,198.9,236.8,37.9,196.9,227.4,30.5
2020-02-04T15:00,198.9,236.8,37.9,196.9,227.4,30.5
2020-02-04T15:15,198.9,236.8,37.9,196.9,227.4,30.5
2020-02-05T11:00,198.9,236.8,37.9,196.9,227.4,30.5
2020-02-05T11:15,198.9,236.8,37.9,196.9,227.4,30.5
2020-02-05T17:45,197.9,236.8,38.9,195.9,227.4,31.5
2020-02-06T09:00,197.9,236.8,38.9,195.9,227.4,31.5
2020-02-07T15:30,197.9,236.8,38.9,195.9,227.4,31.5
2020-02-07T15:45,197.9,236.8,38.9,195.9,227.4,31.5
2020-02-07T17:45,197.9,236.8,38.9,195.9,227.4,31.5
2020-02-13T15:00,197.9,236.8,38.9,195.9,227.4,31.5
2020-02-14T14:00,197.9,236.8,38.9,195.9,227.4,31.5
2020-02-14T14:15,197.9,236.8,38.9,195.9,227.4,31.5
2020-02-21T09:30,197.9,238.8,40.9,195.9,228.4,32.5
2020-02-21T18:45,197.9,238.8,40.9,195.9,228.4,32.5
2020-02-22T08:45,197.9,238.8,40.9,195.9,228.4,32.5
2020-02-22T10:30,197.9,238.8,40.9,195.9,228.4,32.5
2020-02-22T10:45,197.9,238.8,40.9,195.9,228.4,32.5
2020-02-24T11:45,197.9,238.8,40.9,195.9,228.4,32.5
2020-02-25T09:15,197.9,238.7,40.8,195.9,228.3,32.4
2020-02-25T11:00,197.9,238.7,40.8,195.9,228.3,32.4
2020-02-25T12:00,197.9,238.7,40.8,195.9,228.3,32.4
2020-02-25T15:15,197.9,238.7,40.8,195.9,228.3,32.4
2020-02-26T11:00,197.9,236.9,39.0,195.9,226.9,31.0
2020-02-26T21:15,197.9,236.9,39.0,195.9,226.9,31.0
2020-02-27T09:30,197.9,236.9,39.0,195.9,226.9,31.0
2020-02-27T09:45,197.9,236.9,39.0,195.9,226.9,31.0
2020-03-08T18:15,197.9,234.8,36.9,195.9,225.3,29.4
2020-03-09T08:15,197.9,234.8,36.9,195.9,225.3,29.4
2020-03-09T08:45,197.9,234.8,36.9,195.9,225.3,29.4
2020-03-09T09:00,197.9,234.8,36.9,195.9,225.3,29.4
2020-03-09T09:15,197.9,234.8,36.9,195.9,225.3,29.4
2020-03-09T10:15,197.9,234.8,36.9,195.9,225.3,29.4
2020-03-09T11:00,197.9,234.8,36.9,195.9,225.3,29.4
2020-03-09T11:15,197.9,232.8,34.9,195.9,224.2,28.3
2020-03-09T11:30,197.9,231.9,34.0,195.9,222.4,26.5
2020-03-09T13:00,197.9,231.9,34.0,195.9,222.4,26.5
2020-03-11T09:15,197.9,231.9,34.0,195.9,222.4,26.5
2020-03-12T10:00,196.9,231.9,35.0,193.9,222.4,28.5
2020-03-12T18:15,196.9,231.9,35.0,193.9,222.4,28.5
2020-03-13T10:15,196.9,231.8,34.9,193.9,222.4,28.5
2020-03-13T10:45,196.9,231.8,34.9,193.9,222.4,28.5
2020-03-13T11:45,196.9,231.8,34.9,193.9,222.4,28.5
2020-03-13T12:00,196.9,231.8,34.9,193.9,222.4,28.5
2020-03-13T12:15,196.9,231.8,34.9,193.9,222.4,28.5
2020-03-13T12:30,196.9,231.8,34.9,193.9,222.4,28.5
2020-03-13T12:45,196.9,231.8,34.9,193.9,222.4,28.5
2020-03-13T13:15,196.9,231.8,34.9,193.9,222.4,28.5
2020-03-13T15:45,196.9,228.9,32.0,193.9,220.4,26.5
2020-03-16T08:15,196.9,228.9,32.0,193.9,220.4,26.5
2020-03-16T09:30,196.9,228.8,31.9,193.9,220.4,26.5
2020-03-16T14:00,196.9,228.8,31.9,193.9,220.4,26.5
2020-03-16T14:30,196.9,228.8,31.9,193.9,220.4,26.5
2020-03-16T17:15,196.9,228.8,31.9,193.9,220.4,26.5
2020-03-17T09:00,196.9,227.4,30.5,193.9,220.4,26.5
2020-03-17T09:45,196.9,227.4,30.5,193.9,220.3,26.4
2020-03-17T10:00,196.9,226.8,29.9,193.9,220.3,26.4
2020-03-17T16:00,196.8,226.8,30.0,193.9,220.3,26.4
2020-03-17T18:30,196.8,226.8,30.0,193.9,220.3,26.4
2020-03-18T08:15,196.8,226.8,30.0,193.9,220.3,26.4
2020-03-18T11:00,196.8,224.9,28.1,193.9,218.8,24.9
2020-03-18T16:15,192.9,224.9,32.0,190.9,218.8,27.9
2020-03-19T09:45,192.9,224.9,32.0,190.9,218.8,27.9
2020-03-19T12:15,180.9,224.9,44.0,179.9,218.8,38.9
2020-03-20T17:15,180.9,224.9,44.0,179.9,218.8,38.9
2020-03-20T18:00,180.9,224.9,44.0,179.9,218.8,38.9
2020-03-20T18:15,180.9,224.9,44.0,179.9,218.8,38.9
2020-03-20T19:00,180.9,224.9,44.0,179.9,218.8,38.9
2020-03-23T10:30,180.9,224.8,43.9,179.9,218.8,38.9
2020-03-23T10:45,180.9,224.8,43.9,179.9,218.8,38.9
2020-03-23T13:00,180.9,224.8,43.9,179.9,218.8,38.9
2020-03-23T14:30,180.9,224.8,43.9,179.9,218.3,38.4
2020-03-23T14:45,180.9,224.8,43.9,179.9,218.3,38.4
2020-03-23T16:30,180.9,224.8,43.9,179.9,218.3,38.4
2020-03-23T19:15,180.9,222.6,41.7,179.9,217.4,37.5
2020-03-24T10:15,180.9,222.6,41.7,179.9,217.4,37.5
2020-03-24T10:30,180.9,222.6,41.7,179.9,217.4,37.5
2020-03-24T12:30,180.9,222.6,41.7,179.9,217.4,37.5
2020-03-30T16:45,180.9,222.6,41.7,179.9,217.4,37.5
2020-03-30T19:00,180.9,222.6,41.7,179.9,217.4,37.5
2020-03-31T09:15,180.9,222.6,41.7,179.9,217.4,37.5
2020-03-31T11:00,180.9,221.8,40.9,179.9,217.3,37.4
2020-03-31T12:15,180.9,219.8,38.9,179.9,215.4,35.5
2020-03-31T17:15,180.9,219.3,38.4,179.9,215.4,35.5
2020-04-02T09:00,180.9,218.9,38.0,179.9,215.4,35.5
2020-04-02T09:45,180.9,218.9,38.0,179.9,215.4,35.5
2020-04-02T15:45,180.9,218.9,38.0,179.9,215.4,35.5
2020-04-08T17:15,180.9,218.9,38.0,179.9,215.4,35.5
2020-04-09T11:15,180.9,218.9,38.0,179.9,215.4,35.5
2020-04-09T11:30,180.9,218.9,38.0,179.9,215.4,35.5
2020-04-09T15:15,180.9,218.9,38.0,179.9,215.4,35.5
2020-04-10T16:15,180.9,218.9,38.0,179.9,215.4,35.5
2020-04-14T10:00,180.9,218.8,37.9,179.9,215.3,35.4
2020-04-14T10:15,180.9,218.8,37.9,179.9,215.3,35.4
2020-04-14T16:30,180.9,218.8,37.9,179.9,215.3,35.4
2020-04-14T16:45,180.9,217.8,36.9,179.9,214.4,34.5
2020-04-15T09:45,180.9,217.8,36.9,179.9,214.4,34.5
2020-04-16T14:30,180.9,216.9,36.0,179.9,214.4,34.5
2020-04-20T13:30,180.9,216.9,36.0,179.9,214.4,34.5
2020-04-20T15:00,180.9,216.9,36.0,179.9,214.4,34.5
2020-04-21T08:15,180.9,216.9,36.0,179.9,214.4,34.5
2020-04-21T08:30,180.9,216.9,36.0,179.9,214.4,34.5
2020-04-21T10:00,180.9,216.8,35.9,179.9,214.3,34.4
2020-04-21T11:45,180.9,216.8,35.9,179.9,212.8,32.9
2020-04-21T13:00,180.9,214.9,34.0,179.9,212.4,32.5
2020-04-21T16:00,180.9,214.9,34.0,179.9,212.4,32.5
2020-04-22T09:15,180.9,214.9,34.0,179.9,212.3,32.4
2020-04-22T15:30,180.9,214.9,34.0,179.9,212.3,32.4
2020-04-22T15:45,180.9,213.8,32.9,179.9,212.3,32.4
2020-04-22T16:15,180.9,213.8,32.9,179.9,212.3,32.4
2020-04-22T16:30,180.9,213.8,32.9,179.9,212.3,32.4
2020-04-22T17:00,180.9,213.8,32.9,179.9,212.3,32.4
2020-04-23T16:45,180.9,213.8,32.9,179.9,212.3,32.4
2020-04-23T21:00,180.9,213.8,32.9,179.9,212.3,32.4
2020-04-24T10:45,180.9,211.9,31.0,179.9,210.4,30.5
2020-04-24T11:00,180.9,211.9,31.0,179.9,210.4,30.5
2020-04-24T13:00,180.9,211.9,31.0,179.9,210.4,30.5
2020-04-25T11:00,180.9,211.9,31.0,179.9,210.4,30.5
2020-04-28T09:30,180.9,211.8,30.9,179.9,210.3,30.4
2020-04-28T13:30,180.9,211.8,30.9,179.9,210.3,30.4
2020-04-28T15:00,180.9,211.8,30.9,179.9,210.3,30.4
2020-04-28T15:45,180.9,211.8,30.9,179.9,210.3,30.4
2020-04-28T16:00,180.9,210.9,30.0,179.9,208.4,28.5
2020-04-29T14:15,180.9,210.9,30.0,179.9,208.4,28.5
2020-04-29T16:45,178.9,210.9,32.0,176.9,208.4,31.5
2020-05-05T12:00,178.9,210.9,32.0,176.9,208.4,31.5
2020-05-07T10:15,178.9,210.9,32.0,176.9,208.4,31.5
2020-05-27T12:30,178.9,212.9,34.0,176.9,208.4,31.5
2020-06-09T09:00,178.9,212.9,34.0,176.9,208.4,31.5
2020-06-09T11:45,178.9,212.9,34.0,176.9,208.4,31.5
2020-06-09T15:00,178.9,212.9,34.0,176.9,209.5,32.6
2020-06-09T15:15,178.9,212.9,34.0,176.9,209.5,32.6
2020-06-10T10:15,178.9,212.9,34.0,176.9,209.5,32.6
2020-06-10T12:00,178.9,212.9,34.0,176.9,209.5,32.6
2020-06-11T09:30,178.9,214.9,36.0,176.9,209.5,32.6
2020-06-11T12:15,178.9,214.9,36.0,176.9,208.4,31.5
2020-06-11T13:30,178.9,214.9,36.0,176.9,208.4,31.5
2020-06-11T13:45,178.9,214.9,36.0,176.9,208.4,31.5
2020-06-11T14:15,178.9,214.9,36.0,176.9,208.4,31.5
2020-06-11T15:15,178.9,214.9,36.0,176.9,208.4,31.5
2020-06-12T11:15,178.9,214.9,36.0,176.9,208.4,31.5
2020-06-12T12:30,178.9,214.9,36.0,176.9,208.4,31.5
2020-06-14T18:15,178.9,214.9,36.0,176.9,208.4,31.5
2020-06-15T10:15,178.9,214.9,36.0,176.9,208.4,31.5
2020-06-18T08:45,178.9,216.9,38.0,176.9,208.4,31.5
2020-06-18T09:30,178.9,216.9,38.0,176.9,208.4,31.5
2020-06-18T13:45,178.9,216.9,38.0,176.9,208.4,31.5
2020-06-18T18:30,178.9,216.9,38.0,176.9,208.4,31.5
2020-06-19T08:15,178.9,216.9,38.0,176.9,208.4,31.5
2020-06-19T08:45,178.9,216.9,38.0,176.9,208.4,31.5
2020-06-22T09:15,178.9,218.9,40.0,176.9,209.4,32.5
2020-06-22T10:30,178.9,218.9,40.0,176.9,209.4,32.5
2020-06-22T10:45,178.9,218.9,40.0,176.9,209.4,32.5
2020-06-23T08:15,178.9,218.9,40.0,176.9,209.4,32.5
2020-06-24T08:00,178.9,218.9,40.0,176.9,209.4,32.5
2020-06-24T09:15,178.9,220.9,42.0,176.9,210.4,33.5
2020-06-24T09:30,178.9,220.9,42.0,176.9,210.4,33.5
2020-06-24T09:45,178.9,220.9,42.0,176.9,210.4,33.5
2020-06-24T10:45,178.9,220.9,42.0,176.9,210.4,33.5
2020-06-24T16:00,178.9,220.9,42.0,176.9,210.4,33.5
2020-06-24T17:45,178.9,220.9,42.0,174.9,210.4,35.5
2020-06-25T13:15,178.9,220.9,42.0,174.9,210.4,35.5
2020-06-25T13:30,178.9,220.9,42.0,174.9,210.4,35.5
2020-06-25T13:45,178.9,220.9,42.0,174.9,210.4,35.5
2020-07-03T17:45,178.9,220.9,42.0,175.9,210.4,34.5
2020-07-04T08:15,178.9,220.9,42.0,175.9,210.4,34.5
2020-07-05T11:00,178.9,220.9,42.0,175.9,210.4,34.5
2020-07-05T11:15,178.9,220.9,42.0,175.9,210.4,34.5
2020-07-05T11:30,178.9,220.9,42.0,175.9,210.4,34.5
2020-07-06T08:00,178.9,220.9,42.0,175.9,210.4,34.5
2020-07-06T09:15,178.9,222.9,44.0,175.9,211.4,35.5
2020-07-06T10:45,178.9,222.9,44.0,175.9,211.4,35.5
2020-07-06T12:45,178.9,222.9,44.0,175.9,211.4,35.5
2020-07-06T14:15,178.9,222.9,44.0,175.9,211.4,35.5
2020-07-06T14:30,178.9,222.9,44.0,175.9,211.4,35.5
2020-07-06T15:00,178.9,222.9,44.0,175.9,211.4,35.5
2020-07-06T15:15,178.9,222.9,44.0,175.9,211.4,35.5
2020-07-07T10:15,178.9,222.9,44.0,175.9,211.4,35.5
2020-07-07T11:15,178.9,222.9,44.0,175.9,211.4,35.5
2020-07-08T09:00,178.9,222.9,44.0,175.9,211.4,35.5
2020-07-08T09:45,178.9,222.9,44.0,175.9,211.4,35.5
2020-07-09T09:15,178.9,224.9,46.0,175.9,212.4,36.5
2020-07-13T09:45,178.9,224.9,46.0,175.9,212.4,36.5
2020-07-14T10:15,178.9,224.9,46.0,175.9,212.4,36.5
2020-07-14T14:30,178.9,224.9,46.0,175.9,212.4,36.5
2020-07-16T09:00,179.9,224.9,45.0,177.9,212.4,34.5
2020-07-16T10:30,179.9,224.9,45.0,177.9,212.4,34.5
2020-07-16T11:15,179.9,224.9,45.0,177.9,212.4,34.5
2020-07-16T11:45,179.9,224.9,45.0,177.9,212.4,34.5
2020-07-16T13:45,179.9,224.9,45.0,177.9,212.4,34.5
2020-07-23T15:30,179.9,224.9,45.0,177.9,212.4,34.5
2020-07-23T16:30,179.9,224.9,45.0,177.9,212.4,34.5
2020-07-28T16:00,179.9,224.9,45.0,177.9,212.4,34.5
2020-07-29T20:00,180.9,224.9,44.0,178.9,212.4,33.5
2020-07-30T11:00,180.9,224.9,44.0,178.9,212.4,33.5
2020-07-30T11:45,180.9,224.9,44.0,178.9,212.4,33.5
2020-08-01T16:15,182.9,224.9,42.0,178.9,212.4,33.5
2020-08-04T08:45,182.9,224.9,42.0,178.9,212.4,33.5
2020-08-04T09:45,182.9,224.9,42.0,178.9,212.4,33.5
2020-08-05T11:00,182.9,224.9,42.0,178.9,212.4,33.5
2020-08-07T08:15,182.9,224.9,42.0,178.9,212.4,33.5
2020-08-11T16:45,182.9,224.9,42.0,178.9,212.4,33.5
2020-08-13T15:30,182.9,224.9,42.0,178.9,212.4,33.5
2020-08-17T13:30,182.9,224.9,42.0,178.9,212.4,33.5
2020-09-07T15:45,182.9,224.9,42.0,178.9,212.4,33.5
2020-09-08T11:15,182.9,224.9,42.0,178.9,212.4,33.5
2020-09-17T12:00,182.9,224.9,42.0,178.9,212.4,33.5
2020-09-21T11:00,182.9,224.9,42.0,178.9,212.4,33.5
2020-09-21T11:30,182.9,224.9,42.0,178.9,212.4,33.5
2020-09-21T13:00,182.9,224.9,42.0,178.9,212.4,33.5
2020-09-21T13:45,182.9,224.9,42.0,178.9,212.4,33.5
2020-09-21T14:00,182.9,224.9,42.0,178.9,212.4,33.5
2020-09-21T14:15,182.9,224.9,42.0,178.9,212.4,33.5
2020-09-22T13:15,182.9,224.9,42.0,178.9,212.4,33.5
2020-09-23T15:45,182.9,224.9,42.0,178.9,212.4,33.5
2020-09-24T14:45,182.9,224.9,42.0,178.9,212.4,33.5
2020-09-28T11:45,182.9,224.9,42.0,178.9,212.4,33.5
2020-10-01T21:00,182.9,224.9,42.0,178.9,212.4,33.5
2020-10-22T08:45,182.9,224.9,42.0,178.9,212.4,33.5
2020-10-26T09:15,182.9,224.9,42.0,178.9,212.4,33.5
2020-10-26T19:15,182.9,224.9,42.0,178.9,212.4,33.5
2020-10-30T09:45,182.9,224.8,41.9,178.9,212.3,33.4
2020-10-30T10:15,182.9,224.8,41.9,178.9,212.3,33.4
2020-10-30T12:30,182.9,224.8,41.9,178.9,212.3,33.4
2020-10-30T13:30,182.9,224.8,41.9,178.9,212.3,33.4
2020-10-30T13:45,182.9,224.8,41.9,178.9,212.3,33.4
2020-11-02T15:00,182.9,222.9,40.0,178.9,210.4,31.5
2020-11-02T16:45,182.9,222.9,40.0,178.9,210.4,31.5
2020-11-02T17:15,182.9,222.9,40.0,178.9,210.4,31.5
2020-11-06T08:30,182.9,222.9,40.0,178.9,210.4,31.5
2020-11-24T11:30,182.9,222.9,40.0,178.9,210.4,31.5
2020-11-25T09:00,182.9,223.9,41.0,178.9,212.4,33.5
2020-11-25T11:00,182.9,223.9,41.0,178.9,212.4,33.5
2020-11-25T11:15,182.9,223.9,41.0,178.9,212.4,33.5
2020-11-25T11:30,182.9,223.9,41.0,178.9,212.4,33.5
2020-11-25T12:45,182.9,223.9,41.0,178.9,212.4,33.5
2020-11-25T13:00,182.9,223.9,41.0,178.9,212.4,33.5
2020-11-26T18:00,183.9,223.9,40.0,180.9,212.4,31.5
2020-11-27T09:15,183.9,223.9,40.0,180.9,212.4,31.5
2020-11-27T14:00,183.9,223.9,40.0,180.9,212.4,31.5
2020-11-27T15:00,183.9,223.9,40.0,180.9,212.4,31.5
2020-11-27T15:15,183.9,223.9,40.0,180.9,212.4,31.5
2020-11-30T13:45,183.9,223.9,40.0,180.9,212.4,31.5
2020-12-11T18:00,183.9,229.8,45.9,180.9,219.3,38.4
2020-12-14T18:38,183.9,229.8,45.9,180.9,219.3,38.4
2020-12-23T14:48,183.9,231.8,47.9,180.9,222.3,41.4
2020-12-30T17:30,183.9,231.8,47.9,180.9,222.3,41.4
2021-01-01T13:30,183.9,234.4,50.5,180.9,224.7,43.8
2021-01-03T12:30,183.9,234.4,50.5,180.9,224.7,43.8
2021-01-04T11:45,183.9,234.4,50.5,180.9,224.7,43.8
2021-01-04T12:00,183.9,234.4,50.5,180.9,224.7,43.8
2021-01-04T12:15,183.9,234.4,50.5,180.9,224.7,43.8
2021-01-04T13:00,183.9,234.4,50.5,180.9,224.7,43.8
2021-01-04T14:15,183.9,234.4,50.5,180.9,224.7,43.8
2021-01-04T16:30,183.9,233.9,50.0,180.9,224.4,43.5
2021-01-05T10:30,183.9,233.9,50.0,180.9,224.4,43.5
2021-01-05T17:15,185.9,233.9,48.0,182.9,224.4,41.5
2021-01-06T11:30,185.9,233.9,48.0,182.9,224.4,41.5
2021-01-06T11:45,185.9,233.9,48.0,182.9,224.4,41.5
2021-01-06T12:00,185.9,233.9,48.0,182.9,224.4,41.5
2021-01-07T09:45,185.9,233.9,48.0,182.9,224.4,41.5
2021-01-07T14:15,185.9,233.9,48.0,182.9,224.4,41.5
2021-01-07T15:30,185.9,233.9,48.0,182.9,224.4,41.5
2021-01-07T17:30,186.9,233.9,47.0,184.9,224.4,39.5
2021-01-08T09:00,186.9,234.9,48.0,184.9,224.4,39.5
2021-01-11T10:45,186.9,234.9,48.0,184.9,224.4,39.5
2021-01-11T12:15,186.9,234.9,48.0,184.9,224.4,39.5
2021-01-11T16:15,186.9,235.9,49.0,184.9,224.4,39.5
2021-01-13T11:00,186.9,235.9,49.0,184.9,224.4,39.5
2021-01-13T15:00,186.9,237.8,50.9,184.9,225.8,40.9
2021-01-13T16:00,186.9,237.8,50.9,184.9,225.8,40.9
2021-01-13T16:15,186.9,237.8,50.9,184.9,225.8,40.9
2021-01-13T17:15,186.9,237.8,50.9,184.9,225.8,40.9
2021-01-14T10:45,186.9,237.8,50.9,184.9,225.8,40.9
2021-01-14T11:45,186.9,237.8,50.9,184.9,225.8,40.9
2021-01-14T12:00,186.9,237.8,50.9,184.9,225.8,40.9
2021-01-15T11:30,186.9,237.8,50.9,184.9,225.8,40.9
2021-01-15T12:00,186.9,237.8,50.9,184.9,225.8,40.9
2021-01-20T09:45,186.9,237.8,50.9,184.9,225.8,40.9
2021-01-20T10:15,186.9,237.8,50.9,184.9,225.8,40.9
2021-01-20T12:30,186.9,237.8,50.9,184.9,225.8,40.9
2021-01-20T13:15,189.9,237.8,47.9,187.9,225.8,37.9
2021-01-20T13:45,189.9,237.8,47.9,187.9,225.8,37.9
2021-01-20T14:00,189.9,239.8,49.9,187.9,226.8,38.9
2021-01-20T17:45,189.9,239.8,49.9,187.9,226.8,38.9
2021-01-21T09:15,189.9,239.8,49.9,187.9,226.8,38.9
2021-01-21T09:30,189.9,239.8,49.9,187.9,226.8,38.9
2021-01-26T14:45,189.9,239.8,49.9,187.9,226.8,38.9
2021-02-02T00:30,189.9,239.8,49.9,187.9,226.8,38.9
2021-02-04T09:00,189.9,239.8,49.9,187.9,226.8,38.9
2021-02-04T10:30,189.9,239.8,49.9,187.9,226.8,38.9
2021-02-04T13:00,189.9,241.8,51.9,187.9,227.8,39.9
2021-02-04T14:45,189.9,241.8,51.9,187.9,227.8,39.9
2021-02-04T17:00,189.9,241.8,51.9,187.9,227.8,39.9
2021-02-05T14:00,189.9,241.8,51.9,187.9,227.8,39.9
2021-02-05T15:45,189.9,241.8,51.9,187.9,227.8,39.9
2021-02-05T17:15,189.9,241.8,51.9,187.9,227.8,39.9
2021-02-08T08:30,189.9,241.8,51.9,187.9,227.8,39.9
2021-02-09T11:30,189.9,241.8,51.9,187.9,227.8,39.9
2021-02-09T12:15,189.9,241.8,51.9,187.9,227.8,39.9
2021-02-09T12:30,189.9,241.8,51.9,187.9,227.8,39.9
2021-02-09T15:15,189.9,243.8,53.9,187.9,229.8,41.9
2021-02-10T08:15,189.9,243.8,53.9,187.9,229.8,41.9
2021-02-10T09:15,189.9,243.8,53.9,187.9,229.8,41.9
2021-02-10T11:45,189.9,243.8,53.9,187.9,229.8,41.9
2021-02-10T12:00,189.9,243.8,53.9,187.9,229.8,41.9
2021-02-11T10:15,189.9,243.8,53.9,187.9,229.8,41.9
2021-02-11T15:45,189.9,243.8,53.9,187.9,229.8,41.9
