date,buy,sell,mean
2021-01-21,,,4.5928
2021-01-22,,,4.5847
2021-01-25,,,4.5726
2021-01-26,,,4.5969
2021-01-27,,,4.5858
2021-01-28,,,4.5701
2021-01-29,,,4.5726
2021-02-01,,,4.5733
2021-02-02,,,4.6225
2021-02-03,,,4.6407
2021-02-04,,,4.6515
2021-02-05,,,4.6283
2021-02-08,,,4.5601
2021-02-09,,,4.5274
2021-02-10,,,4.5395
2021-02-11,,,4.558
2021-02-12,,,4.5595
2021-02-15,,,4.5778
2021-02-16,,,4.5758
2021-02-17,,,4.5822
2021-02-18,,,4.5973
2021-02-19,,,4.5678
2021-02-22,,,4.5696
2021-02-23,,,4.543
2021-02-24,,,4.5326
2021-02-25,,,4.491
2021-02-26,,,4.4859
2021-03-01,,,4.575
